"Robinia";52.377031;4.87244
"Quercus";52.377048;4.878097
"Aesculus";52.377071;4.860085
"Platanus";52.377056;4.876854
"Tilia";52.377054;4.878878
"Aesculus";52.377087;4.860308
"Aesculus";52.377106;4.870934
"Aesculus";52.377117;4.860519
"Aesculus";52.377132;4.858135
"Acer";52.37712;4.875573
"Ulmus";52.377121;4.877535
"Aesculus";52.377143;4.860715
"Overig";52.377136;4.874523
"Aesculus";52.377166;4.85842
"Aesculus";52.377169;4.860912
"Tilia";52.37717;4.878953
"Aesculus";52.377196;4.858114
"Aesculus";52.377197;4.858691
"Ulmus";52.377173;4.885124
"Aesculus";52.377198;4.861108
"Ulmus";52.377179;4.884943
"Aesculus";52.377228;4.8584
"Aesculus";52.377227;4.861299
"Aesculus";52.377231;4.858989
"Robinia";52.377225;4.872569
"Aesculus";52.377228;4.871041
"Aesculus";52.37725;4.859151
"Aesculus";52.377252;4.861494
"Aesculus";52.377259;4.858671
"Overig";52.377247;4.874596
"Ulmus";52.377252;4.877617
"Aesculus";52.377271;4.859341
"Aesculus";52.37728;4.861695
"Aesculus";52.377294;4.859521
"Acer";52.377281;4.87567
"Aesculus";52.377299;4.858969
"Aesculus";52.377317;4.85913
"Tilia";52.3773;4.879037
"Aesculus";52.377334;4.862074
"Aesculus";52.377339;4.859319
"Overig";52.377325;4.878464
"Aesculus";52.377356;4.85989
"Aesculus";52.37736;4.862269
"Aesculus";52.377367;4.859497
"Overig";52.377358;4.874672
"Aesculus";52.377382;4.860104
"Overig";52.377366;4.878296
"Aesculus";52.37739;4.862472
"Ulmus";52.377388;4.877704
"Aesculus";52.377407;4.860288
"Aesculus";52.377423;4.859998
"Robinia";52.377417;4.872691
"Aesculus";52.377435;4.860484
"Tilia";52.377429;4.879121
"Aesculus";52.377451;4.860176
"Aesculus";52.377459;4.860657
"Platanus";52.377443;4.877091
"Aesculus";52.37748;4.860354
"Overig";52.377469;4.874745
"Aesculus";52.377484;4.86084
"Platanus";52.377482;4.877187
"Aesculus";52.377509;4.860548
"Aesculus";52.377511;4.861031
"Aesculus";52.377526;4.860721
"Ulmus";52.377517;4.877786
"Aesculus";52.377539;4.861235
"Aesculus";52.377553;4.860913
"Aesculus";52.377565;4.861421
"Tilia";52.377556;4.879201
"Platanus";52.37756;4.877169
"Aesculus";52.377581;4.861104
"Robinia";52.377573;4.872798
"Aesculus";52.377583;4.87135
"Aesculus";52.377594;4.861631
"Aesculus";52.377608;4.861296
"Aesculus";52.377622;4.861829
"Platanus";52.377612;4.877264
"Aesculus";52.377635;4.861486
"Aesculus";52.377654;4.862043
"Aesculus";52.377664;4.861715
"Aesculus";52.37768;4.862239
"Aesculus";52.377677;4.87144
"Ulmus";52.377678;4.879635
"Aesculus";52.377697;4.861917
"Overig";52.377685;4.874876
"Aesculus";52.377724;4.862111
"Ulmus";52.377715;4.879846
"Platanus";52.377728;4.877271
"Robinia";52.377735;4.872903
"Aesculus";52.377752;4.862325
"Ulmus";52.377754;4.880055
"Overig";52.377785;4.874943
"Ulmus";52.377795;4.880265
"Platanus";52.377817;4.877396
"Ulmus";52.377833;4.880464
"Tilia";52.377858;4.879395
"Ulmus";52.377868;4.880663
"Platanus";52.37789;4.875112
"Robinia";52.3779;4.87301
"Platanus";52.377907;4.877387
"Ulmus";52.377904;4.88086
"Ulmus";52.377941;4.881058
"Platanus";52.377969;4.877493
"Platanus";52.377971;4.877207
"Robinia";52.37798;4.87507
"Tilia";52.377998;4.879486
"Platanus";52.378022;4.877246
"Ulmus";52.378027;4.881521
"Robinia";52.378051;4.873105
"Ulmus";52.378065;4.881732
"Platanus";52.37807;4.877489
"Platanus";52.378073;4.877285
"Ulmus";52.378082;4.873942
"Overig";52.378097;4.875148
"Ulmus";52.378103;4.88194
"Platanus";52.378124;4.877312
"Platanus";52.378144;4.877601
"Ulmus";52.378142;4.882148
"Tilia";52.378173;4.879601
"Ulmus";52.378179;4.88235
"Overig";52.378215;4.875224
"Ulmus";52.378216;4.882555
"Ulmus";52.378227;4.874037
"Platanus";52.378237;4.877588
"Ulmus";52.378256;4.882771
"Ulmus";52.378294;4.882979
"Platanus";52.378311;4.877706
"Ulmus";52.378364;4.874128
"Ulmus";52.378389;4.875453
"Tilia";52.378388;4.879735
"Ulmus";52.378386;4.883482
"Platanus";52.378393;4.877686
"Aesculus";52.378422;4.877776
"Ulmus";52.378418;4.883657
"Ulmus";52.378453;4.883851
"Acer";52.37847;4.871246
"Ulmus";52.378475;4.875515
"Ulmus";52.378489;4.884047
"Ulmus";52.378501;4.874219
"Ulmus";52.378525;4.884245
"Robinia";52.378568;4.869559
"Tilia";52.378561;4.879839
"Robinia";52.378575;4.869745
"Ulmus";52.378561;4.884442
"Robinia";52.378601;4.869996
"Ulmus";52.378598;4.884642
"Tilia";52.378639;4.859345
"Robinia";52.378639;4.870261
"Aesculus";52.378639;4.871233
"Aesculus";52.378639;4.871233
"Acer";52.378642;4.870993
"Quercus";52.378637;4.879312
"Platanus";52.378653;4.878503
"Robinia";52.37867;4.870477
"Overig";52.378675;4.874222
"Quercus";52.378683;4.875774
"Ulmus";52.378675;4.885063
"Crataegus";52.378694;4.870578
"Carpinus";52.378715;4.875898
"Acer";52.378715;4.880273
"Ulmus";52.378711;4.885268
"Ulmus";52.378722;4.878006
"Overig";52.378744;4.860235
"Acer";52.378728;4.880424
"Tilia";52.378759;4.859448
"Aesculus";52.37875;4.871335
"Aesculus";52.37875;4.871335
"Ulmus";52.378747;4.885465
"Aesculus";52.378768;4.878011
"Prunus";52.37877;4.876119
"Ulmus";52.378771;4.876159
"Tilia";52.378792;4.859306
"Tilia";52.378793;4.859678
"Ulmus";52.378778;4.878579
"Tilia";52.378784;4.874527
"Tilia";52.378784;4.874527
"Ulmus";52.378784;4.885665
"Platanus";52.378805;4.876304
"Platanus";52.378805;4.876304
"Tilia";52.378823;4.859869
"Tilia";52.378811;4.880006
"Ulmus";52.378829;4.877949
"Tilia";52.378848;4.860053
"Ulmus";52.378837;4.878051
"Aesculus";52.378845;4.87141
"Aesculus";52.378845;4.87141
"Tilia";52.378879;4.860276
"Overig";52.378859;4.881201
"Ulmus";52.378887;4.878082
"Tilia";52.378912;4.86048
"Ulmus";52.378902;4.878654
"Platanus";52.378916;4.878014
"Tilia";52.378941;4.860668
"Prunus";52.378923;4.878886
"Tilia";52.378929;4.874628
"Tilia";52.37894;4.873464
"Tilia";52.378962;4.860885
"Platanus";52.378945;4.8781
"Tilia";52.378952;4.880091
"Aesculus";52.378976;4.871523
"Aesculus";52.378976;4.871523
"Overig";52.37898;4.879535
"Prunus";52.378978;4.88204
"Prunus";52.378987;4.8821
"Prunus";52.378996;4.882097
"Ulmus";52.379007;4.878725
"Overig";52.37901;4.879412
"Robinia";52.379008;4.88231
"Carpinus";52.379009;4.882098
"Tilia";52.379017;4.87497
"Platanus";52.37903;4.878077
"Robinia";52.379027;4.882219
"Robinia";52.37903;4.882474
"Robinia";52.379045;4.882552
"Aesculus";52.379085;4.871617
"Aesculus";52.379085;4.871617
"Ulmus";52.379088;4.87332
"Aesculus";52.37909;4.878189
"Tilia";52.379119;4.880195
"Ulmus";52.379138;4.878801
"Platanus";52.379174;4.878166
"Tilia";52.379206;4.856987
"Aesculus";52.379198;4.871716
"Aesculus";52.379198;4.871716
"Ulmus";52.379204;4.87342
"Ulmus";52.379226;4.878273
"Tilia";52.379264;4.857162
"Ulmus";52.379245;4.878872
"Overig";52.379255;4.86957
"Tilia";52.37926;4.871965
"Aesculus";52.379262;4.878295
"Overig";52.379282;4.869757
"Quercus";52.379275;4.879715
"Aesculus";52.379301;4.871807
"Aesculus";52.379301;4.871807
"Tilia";52.379305;4.880318
"Tilia";52.379331;4.857329
"Ulmus";52.379309;4.879598
"Ulmus";52.379317;4.87352
"Ulmus";52.37934;4.878353
"Tilia";52.379376;4.857496
"Ulmus";52.379359;4.878944
"Aesculus";52.379365;4.878292
"Ulmus";52.379392;4.878386
"Tilia";52.379446;4.857768
"Ulmus";52.379433;4.873617
"Tilia";52.37945;4.859071
"Tilia";52.379453;4.858901
"Platanus";52.379439;4.878409
"Tilia";52.379478;4.857979
"Tilia";52.37946;4.880413
"Ulmus";52.379476;4.879018
"Tilia";52.37952;4.859116
"Tilia";52.37952;4.859116
"Tilia";52.379528;4.858342
"Tilia";52.379551;4.858519
"Tilia";52.379553;4.859347
"Ulmus";52.379538;4.878482
"Aesculus";52.379545;4.8784
"Ulmus";52.379551;4.873717
"Tilia";52.379575;4.858674
"Tilia";52.379584;4.859578
"Overig";52.379577;4.873941
"Tilia";52.379599;4.858833
"Ulmus";52.379582;4.879086
"Ulmus";52.37959;4.880655
"Ulmus";52.37959;4.880655
"Quercus";52.379594;4.879902
"Tilia";52.379616;4.859808
"Aesculus";52.379613;4.878517
"Tilia";52.379613;4.88051
"Ulmus";52.379621;4.879787
"Tilia";52.379646;4.859179
"Tilia";52.379646;4.859179
"Tilia";52.379646;4.860038
"Ulmus";52.379638;4.880969
"Tilia";52.379669;4.859349
